,Unnamed: 0.1,Unnamed: 0,mz,rt,rt1,rt2,intensity,pic_label,score_inf,snr_inf,snr_mock,score_mock
3433,3433,3433,492.71283198763047,4682.336699903637,4668.03847066308,4701.3259981050605,1598530.1572265625,4682.336699903637_492.71283198763047_1598530.1572265625,0.0,7.344357440061927,0.0,0.0
3436,3436,3436,632.7960037433,4674.137144857203,4661.97871664904,4692.255892194749,1474397.703125,4674.137144857203_632.7960037433_1474397.703125,0.0,4.674378663003889,0.0,
3438,3438,3438,628.3074219546158,4678.073578926731,4665.02175966645,4698.31025806809,1853324.8618164065,4678.073578926731_628.3074219546158_1853324.8618164065,0.0,9.720204252974098,0.0,0.0
3439,3439,3439,651.2949277889015,4675.791439589723,4649.87858418369,4689.219727195739,1751825.2119140625,4675.791439589723_651.2949277889015_1751825.2119140625,0.116141481224414,6.257324644292797,0.0,0.0
3453,3453,3453,387.8852789296019,4698.01276631582,4680.145254172319,4716.471267737399,6060639.691894531,4698.01276631582_387.8852789296019_6060639.691894531,0.0,15.62291394887626,0.0,
3455,3455,3455,575.7837631412821,4691.356168435628,4671.05557612323,4713.43044964221,5107715.024902344,4691.356168435628_575.7837631412821_5107715.024902344,0.7844239924110434,12.097602616736788,0.0,
3456,3456,3456,635.7904005023771,4691.465727591732,4677.1294111385405,4713.43044964221,1426317.1767578125,4691.465727591732_635.7904005023771_1426317.1767578125,0.0,7.006685338663759,0.0,
3457,3457,3457,434.76338582886274,4688.436850149331,4658.93576363466,4707.36955467606,2157228.530014038,4688.436850149331_434.76338582886274_2157228.530014038,0.0,4.440256607560525,0.0,0.0
3458,3458,3458,650.7838237993276,4704.312838892096,4695.29259160902,4713.43044964221,2617215.71875,4704.312838892096_650.7838237993276_2617215.71875,0.0,5.4865049981086615,0.0,
3460,3460,3460,350.82008449324127,4697.961038086175,4683.17338720704,4713.43044964221,1018791.3778076172,4697.961038086175_350.82008449324127_1018791.3778076172,0.0,7.135559132010849,0.0,0.0
3463,3463,3463,633.2682881663789,4699.106532231957,4686.20198766138,4710.387476123819,1581409.1318359375,4699.106532231957_633.2682881663789_1581409.1318359375,0.0,8.781345384213994,0.0,
3467,3467,3467,687.3406728164354,4703.939840296875,4680.145254172319,4731.55519513035,4176065.151367188,4703.939840296875_687.3406728164354_4176065.151367188,0.0,6.621531642722599,0.0,0.0
3474,3474,3474,535.7503466791145,4716.076330077724,4695.29259160902,4755.72854761029,4155087.37109375,4716.076330077724_535.7503466791145_4155087.37109375,0.0,9.72286951905827,0.0,0.0
3475,3475,3475,539.7993727573876,4722.088428474851,4695.29259160902,4755.72854761029,2438251.6796875,4722.088428474851_539.7993727573876_2438251.6796875,0.0,9.39036373718844,0.0,0.0
3476,3476,3476,542.745360066223,4714.215340689815,4695.29259160902,4743.628728546119,9427340.171875,4714.215340689815_542.745360066223_9427340.171875,0.0,11.793834170833764,0.0,0.0
3477,3477,3477,546.7818769196981,4708.469866119693,4692.255892194749,4731.55519513035,5137667.072265625,4708.469866119693_546.7818769196981_5137667.072265625,1.9721188467464703,10.901284040741771,0.0,0.0
3483,3483,3483,586.2845503641504,4731.086028889831,4719.485244668969,4746.65107003593,2054733.205078125,4731.086028889831_586.2845503641504_2054733.205078125,0.0,8.964312025548088,0.0,
3505,3505,3505,663.8077323865306,4740.438180351935,4722.50388208773,4761.7843326702,6291294.193847656,4740.438180351935_663.8077323865306_6291294.193847656,0.0,13.783708548596053,0.0,
3507,3507,3507,476.2345274007887,4746.84671225176,4719.485244668969,4770.89217964554,3155861.8372192383,4746.84671225176_476.2345274007887_3155861.8372192383,0.0,12.464765939588764,0.0,0.0
3512,3512,3512,531.7754270888288,4756.921207865366,4743.628728546119,4767.877252735139,1767236.8896484375,4756.921207865366_531.7754270888288_1767236.8896484375,1.589804386452241,8.246170050820474,0.0,0.0
3517,3517,3517,578.2685886478856,4758.011018055039,4740.61274365329,4770.89217964554,963298.7509765624,4758.011018055039_578.2685886478856_963298.7509765624,0.9479194508838836,6.455733697543524,0.0,0.0
3527,3527,3527,468.22649652632606,4773.982972254416,4755.72854761029,4782.96545807265,543926.4453125,4773.982972254416_468.22649652632606_543926.4453125,0.0,4.718917790626138,0.0,0.0
3540,3540,3540,576.848255891543,4782.990395362258,4767.877252735139,4785.98614064598,2911012.5546875,4782.990395362258_576.848255891543_2911012.5546875,0.0,7.383096062234641,0.0,0.0
3541,3541,3541,620.3113830813669,4782.9793258658265,4770.89217964554,4789.00656572724,755402.09375,4782.9793258658265_620.3113830813669_755402.09375,0.0,4.419235997489048,0.0,0.0
3549,3549,3549,425.75683416048565,4770.522952758123,4752.6896306648405,4791.8438216819695,1903117.4184570312,4770.522952758123_425.75683416048565_1903117.4184570312,0.0,4.204176577191081,0.0,0.0
3552,3552,3552,538.7755000492923,4795.361909404554,4773.908934630419,4798.144533194551,2709328.1484375,4795.361909404554_538.7755000492923_2709328.1484375,0.0,6.5312744965925065,0.0,
3553,3553,3553,655.8414381720032,4787.708232800456,4767.877252735139,4807.5887631549895,14550021.274414062,4787.708232800456_655.8414381720032_14550021.274414062,0.9114702790688782,11.801857011853924,0.0,
3555,3555,3555,412.7670911007612,4803.56632158533,4794.18669763947,4807.5887631549895,14452472.74609375,4803.56632158533_412.7670911007612_14452472.74609375,0.0,5.194162729677621,0.0,0.0
3568,3568,3568,421.517279425525,4817.173765738281,4807.5887631549895,4850.561339057909,4839260.08203125,4817.173765738281_421.517279425525_4839260.08203125,0.0,4.424243191489415,0.0,
3572,3572,3572,552.9503833425971,4834.043885572613,4826.32064513112,4850.561339057909,1583295.1962890625,4834.043885572613_552.9503833425971_1583295.1962890625,0.4257647912742359,4.046058306375993,0.0,
3582,3582,3582,579.7622615140642,4847.75411667969,4838.45938269042,4856.59315816308,1512681.0546875,4847.75411667969_579.7622615140642_1512681.0546875,0.0,7.752327459245429,0.0,0.0
3587,3587,3587,556.7594986959936,4849.5787185397685,4832.35579065228,4865.664124168409,3030149.4140625,4849.5787185397685_556.7594986959936_3030149.4140625,0.0,9.00558089405887,0.0,0.0
3588,3588,3588,605.3352309272282,4844.887619262361,4829.34023062134,4859.61524669076,1451169.1201171875,4844.887619262361_605.3352309272282_1451169.1201171875,0.0,7.37976498531382,0.0,0.0
3593,3593,3593,681.4346166251617,4819.794722866331,4813.22694221877,4871.71138266468,2644724.099609375,4819.794722866331_681.4346166251617_2644724.099609375,0.0,6.83879852839331,0.0,0.0
3597,3597,3597,450.5823363663,4839.984402212521,4823.300383604999,4871.71138266468,1473946.05078125,4839.984402212521_450.5823363663_1473946.05078125,0.0,6.888602741255188,0.0,0.0
3599,3599,3599,373.2323915124175,4861.702615063183,4841.47950569535,4883.82461766147,1389894.291015625,4861.702615063183_373.2323915124175_1389894.291015625,0.0,5.039045572036419,0.0,0.0
3602,3602,3602,526.7235325233264,4853.630263421475,4835.40770617866,4865.664124168409,2019491.3017578125,4853.630263421475_526.7235325233264_2019491.3017578125,0.0,8.285832321671382,0.0,
3606,3606,3606,621.7930722011126,4860.337884810824,4847.53035155679,4871.71138266468,1631216.0048828125,4860.337884810824_621.7930722011126_1631216.0048828125,0.0,4.92211562311347,0.0,0.0
3607,3607,3607,636.2989283357861,4860.495907005639,4847.53035155679,4877.75082115077,1982525.02734375,4860.495907005639_636.2989283357861_1982525.02734375,0.5358295013445001,4.744362027972934,0.0,
3609,3609,3609,588.2513329298152,4866.471043802526,4859.61524669076,4880.76667670154,1125602.583984375,4866.471043802526_588.2513329298152_1125602.583984375,0.0570661696143032,5.170337025457579,0.0,
3616,3616,3616,694.3288982756065,4871.515702700276,4847.53035155679,4883.82461766147,2983667.0078125,4871.515702700276_694.3288982756065_2983667.0078125,0.0,6.813103693269596,0.0,
3619,3619,3619,653.3219429781338,4872.913394842921,4856.59315816308,4886.88251963997,3121829.147460937,4872.913394842921_653.3219429781338_3121829.147460937,1.1459126266730435,6.62970725552076,0.0,0.0
3620,3620,3620,687.8376754543934,4873.432708953006,4853.576644100191,4892.91853860759,4156488.712890625,4873.432708953006_687.8376754543934_4156488.712890625,1.019743169985599,6.351017672495692,0.0,
3632,3632,3632,633.8099617238252,4883.495959564674,4865.664124168409,4905.06559363746,4341795.712890625,4883.495959564674_633.8099617238252_4341795.712890625,0.0,13.047973966552291,0.0,
3633,3633,3633,716.8097293908115,4895.781278976867,4880.76667670154,4908.08351413155,2322084.123779297,4895.781278976867_716.8097293908115_2322084.123779297,0.0,9.32997638166458,0.0,
3640,3640,3640,365.5590216228766,4898.158896993211,4871.71138266468,4938.40797416115,1787840.2744140625,4898.158896993211_365.5590216228766_1787840.2744140625,0.0,7.612869052695072,0.0,
3641,3641,3641,457.2423625545413,4898.269871681582,4859.61524669076,4962.63550964736,3697286.232421875,4898.269871681582_457.2423625545413_3697286.232421875,0.0,4.755146775089984,0.0,0.0
3654,3654,3654,662.7924070462559,4910.7503946431125,4895.94127658748,4932.36708620928,3028169.936523437,4910.7503946431125_662.7924070462559_3028169.936523437,0.0,13.619692704256734,0.0,0.0
3658,3658,3658,407.50788243999193,4916.305170611878,4905.06559363746,4935.38701621437,1735674.800048828,4916.305170611878_407.50788243999193_1735674.800048828,0.0,7.2567274068589,0.0,
3665,3665,3665,637.3341532649698,4932.43132576232,4914.112750686631,4935.38701621437,2167339.0703125,4932.43132576232_637.3341532649698_2167339.0703125,0.0,10.141770372529432,0.0,0.0
3670,3670,3670,779.3460369865091,4928.868803012185,4914.112750686631,4938.40797416115,950945.0693359376,4928.868803012185_779.3460369865091_950945.0693359376,0.0,6.334784488592407,0.0,
3674,3674,3674,551.3026161592821,4940.862137927772,4923.25093010808,4986.81980267907,4524756.138671875,4940.862137927772_551.3026161592821_4524756.138671875,0.0,11.079947690573558,0.0,0.0
3676,3676,3676,662.8498651329002,4934.334877073294,4923.25093010808,4947.48489717387,1868738.06640625,4934.334877073294_662.8498651329002_1868738.06640625,2.079901970760618,10.51332928953523,0.0,0.0
3677,3677,3677,683.765140888931,4941.7320831465095,4926.30229655646,4950.52425161742,1095148.904296875,4941.7320831465095_683.765140888931_1095148.904296875,0.0,6.552410681762174,0.0,
3678,3678,3678,456.178508160955,4938.543762073972,4920.23439470673,4953.541286624911,1580295.17578125,4938.543762073972_456.178508160955_1580295.17578125,0.0,7.861353535851077,0.0,0.0
3679,3679,3679,660.8677590087127,4929.009652323766,4920.23439470673,4962.63550964736,2903669.8916015625,4929.009652323766_660.8677590087127_2903669.8916015625,0.0,8.793648685415196,0.0,0.0
3692,3692,3692,523.7595406043059,4947.457535894424,4935.38701621437,4968.69524256135,1285871.4248046875,4947.457535894424_523.7595406043059_1285871.4248046875,0.0,6.08484439505839,0.0,
3693,3693,3693,530.2497534984553,4953.831274066347,4941.42532757664,4965.66553405668,1499116.8842773438,4953.831274066347_530.2497534984553_1499116.8842773438,0.0,7.771975109353449,0.0,
3701,3701,3701,429.7751529867933,4956.225975972678,4944.443913139349,4971.712707079891,584741.6982421875,4956.225975972678_429.7751529867933_584741.6982421875,0.0,5.182823763071087,0.0,0.0
3705,3705,3705,646.7616247578774,4969.979992063378,4956.578679121981,4980.771876610769,919982.7973632812,4969.979992063378_646.7616247578774_919982.7973632812,0.747624732774517,14.989035371876108,0.0,
3706,3706,3706,648.8010709673132,4961.534818319122,4950.52425161742,4980.771876610769,1794100.0458984375,4961.534818319122_648.8010709673132_1794100.0458984375,1.021396305973327,5.010219340864738,0.0,
3708,3708,3708,654.9001607810908,4969.08860558382,4941.42532757664,4977.751887597089,2036913.65234375,4969.08860558382_654.9001607810908_2036913.65234375,0.0,4.6268298504835,0.0,0.0
3717,3717,3717,484.2789864149549,4983.8485005265375,4959.61656717204,4986.81980267907,1159621.548828125,4983.8485005265375_484.2789864149549_1159621.548828125,0.0,4.164961296005674,0.0,0.0
3721,3721,3721,608.8309077189405,4973.995316028479,4962.63550964736,4989.86372367285,3435643.103515625,4973.995316028479_608.8309077189405_3435643.103515625,0.0,8.990083153872174,0.0,0.0
3731,3731,3731,386.2648331696097,4992.67207111659,4980.771876610769,5004.99897269151,763126.5546875,4992.67207111659_386.2648331696097_763126.5546875,0.0,8.672919764578477,0.0,0.0
3734,3734,3734,454.2858308209388,4990.969125751271,4968.69524256135,5038.27786914255,11317044.953338625,4990.969125751271_454.2858308209388_11317044.953338625,1.2677232451007163,13.889682445913206,0.0,0.0
3736,3736,3736,502.7451312864137,4989.893842569001,4974.73002413655,5001.983784712769,850439.576171875,4989.893842569001_502.7451312864137_850439.576171875,0.0,4.133647293637587,0.0,
3740,3740,3740,466.58916426060335,5001.307402591818,4956.578679121981,5032.21270505334,2552853.9189453125,5001.307402591818_466.58916426060335_2552853.9189453125,0.0,7.350131147027382,0.0,
3742,3742,3742,569.2953629392646,5005.179668859395,4995.921061672229,5017.072167672151,1985195.4715576167,5005.179668859395_569.2953629392646_1985195.4715576167,0.0,8.604519142080015,0.0,0.0
3746,3746,3746,617.2539047251329,5005.29289470995,4992.90576020622,5011.03913358594,1125151.779296875,5005.29289470995_617.2539047251329_1125151.779296875,0.0,8.061788107076651,0.0,
3757,3757,3757,630.2698833664322,5010.3988862935785,4992.90576020622,5032.21270505334,2227851.4995117188,5010.3988862935785_630.2698833664322_2227851.4995117188,0.0,5.552709729256986,0.0,
3758,3758,3758,665.8357437145773,5002.627009381913,4977.751887597089,5029.17597059157,16051344.638671877,5002.627009381913_665.8357437145773_16051344.638671877,0.0,16.631565028848982,0.0,
3760,3760,3760,565.2814850582697,5022.439010866074,4998.952676691059,5035.22952214623,3201127.1247558594,5022.439010866074_565.2814850582697_3201127.1247558594,0.0,4.160912205820869,0.0,0.0
3762,3762,3762,539.3203774651297,5026.217449778445,5020.09802321337,5038.27786914255,2069882.6796875,5026.217449778445_539.3203774651297_2069882.6796875,0.0,9.17845230734508,0.0,0.0
3765,3765,3765,581.7524180122601,5019.600621450693,5001.983784712769,5041.32592014219,5426590.4140625,5019.600621450693_581.7524180122601_5426590.4140625,0.0,8.10073647874133,0.0,
3767,3767,3767,545.2634214646939,5025.264810238916,5011.03913358594,5041.32592014219,1813200.61328125,5025.264810238916_545.2634214646939_1813200.61328125,1.4494405513234991,8.526864153428752,0.0,0.0
3768,3768,3768,556.7153049034287,5018.443823154493,5008.01910463713,5032.21270505334,1059023.8193359375,5018.443823154493_556.7153049034287_1059023.8193359375,0.3697742461681155,9.911071599649269,0.0,0.0
3769,3769,3769,608.3248365712374,5021.800138080528,5014.05480710412,5038.27786914255,4833916.66796875,5021.800138080528_608.3248365712374_4833916.66796875,0.1664339641336089,7.547781689787259,0.0,0.0
3771,3771,3771,457.9167926554697,5024.7601802972695,5011.03913358594,5041.32592014219,1394164.0146484375,5024.7601802972695_457.9167926554697_1394164.0146484375,0.2830109405136362,4.80931453616442,0.0,
3780,3780,3780,618.2993420890779,5028.427873130675,5014.05480710412,5041.32592014219,3227251.7041015625,5028.427873130675_618.2993420890779_3227251.7041015625,0.0,8.726015281012886,0.0,
3783,3783,3783,401.74660669534205,5044.386366606852,5011.03913358594,5047.3592065944895,1104088.60546875,5044.386366606852_401.74660669534205_1104088.60546875,0.0,8.361985006402904,0.0,0.0
3789,3789,3789,571.2449760108735,5037.212173192917,5023.12234619997,5050.37486068155,2295450.8564453125,5037.212173192917_571.2449760108735_2295450.8564453125,0.9586369183435216,13.154275987694366,0.0,0.0
3798,3798,3798,621.3902336122671,5041.323661758288,5035.22952214623,5056.35326615715,7046143.25390625,5041.323661758288_621.3902336122671_7046143.25390625,0.0,5.882915649636979,0.0,0.0
3805,3805,3805,877.0023259607894,5065.117225157229,5056.35326615715,5084.02839461706,8387707.7109375,5065.117225157229_877.0023259607894_8387707.7109375,0.0,6.818348085307271,0.0,
3807,3807,3807,378.1602742205585,5059.731772309214,5017.072167672151,5177.868017710681,8733761.416015625,5059.731772309214_378.1602742205585_8733761.416015625,0.3959060036748029,9.896284744595077,0.0,0.0
3810,3810,3810,548.7923408337538,5072.152288494444,5058.9126776829,5099.13537219906,3898820.5546875,5072.152288494444_548.7923408337538_3898820.5546875,0.0,4.2573174238227,0.0,0.0
3814,3814,3814,490.9762491749999,5099.173667354885,5069.7591691389,5108.205438651061,1544174.296875,5099.173667354885_490.9762491749999_1544174.296875,0.0,6.893615237842012,1.806987647054904,0.0
3816,3816,3816,422.5828637878765,5086.495130019049,5072.27127317334,5150.60801462076,2404175.21484375,5086.495130019049_422.5828637878765_2404175.21484375,0.0,10.88079567230415,0.0,0.0
3830,3830,3830,496.9835687074143,5075.048924289947,5072.27127317334,5108.205438651061,933929.40625,5075.048924289947_496.9835687074143_933929.40625,0.0,6.0587420823679095,0.0,0.0
